source_page,dictionary_name,word,phonetic,part_of_speech_raw,part_of_speech_code,meaning_vi,is_subentry,example_en,example_vi,image_path,reviewed
1623,Military Dictionary,"PFC/I/O (fast patrol craft, coastal/inshore/offshore)",,,,"xuồng tuần tiễu tốc hành bờ biển, ven bờ và ngoài khơi",FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PFCS (primary flight computer system),,,,hệ thống máy tính (điều khiển) chuyến bay chủ yếu,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PFD (personal flotation device),,,,dụng cụ vượt sông cá nhân,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PFD (proximity fuze disconnector),,,,bộ cắt ngòi (nổ) cận đích,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PFDB (planning factors database),,,,cơ sở dữ liệu các yếu tố lập kế hoạch (tác chiến),FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PFDR (path finder),,,,đơn vị tiền trạm; thiết bị (rada) dẫn đường,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PFHE (prefragmentation high explosive),,,,nổ phá tạo mảnh sẵn (đạn),FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PFIAB (President's Foreign Intelligence Advisory Board),,,,hội đồng cố vấn về tình báo nước ngoài của tổng thống,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PFID (positive friendly identification),,,,dấu hiệu nhận biết chủ động đối với quân bạn,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PFM (fast patrol craft SSM),,,,"tàu tuần tiễu cao tốc trang bị tên lửa hạm đối mặt (đất, biển)",FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,"PFT (fast patrol craft, torpedo)",,,,tàu tuần tiễu cao tốc trang bị ngư lôi,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PG (patrol gunboat),,,,tàu pháo tuần tiễu,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PG (Paymaster General),,,,cục trưởng cục tài chính,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PG (permanent grade),,,,quân hàm chính thức,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PG (proving ground),,,,trường bắn (thử nghiệm),FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PGC (Proving Ground Command),,,,bộ chỉ huy trường bắn thử nghiệm,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PGM (patrol guided-missile boat),,,,tàu tên lửa có điều khiển tuần tiễu,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PGM (precision-guided munitions),,,,đạn dược có điều khiển chính xác,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PGMM (precision guided mortar munition),,,,đạn cối điều khiển chính xác,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,pgnd (propaganda),,,,sự tuyên truyền; tuyên truyền,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PGRV (precision-guided reentry vehicle),,,,khoang chiến đấu trở về khí quyển có điều khiển chính xác,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,ph (phase),,,,pha,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PH (probability of hit),,,,xác suất trúng đích,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PH (Purple Heart),,,,"huy chương ""Trái tim Purple"" (trao cho quân nhân bị thương trong chiến đấu)",FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PhC (Pharmacy Corps),,,,ngành dược quân đội,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PHI (position and homing indicator),,,,đồng hồ chỉ báo vị trí và dẫn đường,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,Phib (amphibious),,,,(thuộc) đổ bộ đường biển; (thuộc) thuỷ phi cơ; (thuộc) xe lội nước,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PHIBCB (amphibious construction battalion),,,,tiểu đoàn xây dựng công trình lội nước,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PHIBGRU (amphibious group),,,,cụm lội nước đổ bộ,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PHIBOP (amphibious operation),,,,chiến dịch lội nước đổ bộ,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PHIBRON (amphibious squadron),,,,chiến đoàn xe lội nước; hải đoàn lội nước đổ bộ,FALSE,,,img_1623.jpg,FALSE
1623,Military Dictionary,PHM (patrol hydrofoil missile),,,,tên lửa mang đầu đạn hạt nhân phóng từ tàu tuần tiễu cánh ngầm,FALSE,,,img_1623.jpg,FALSE
