source_page,dictionary_name,word,phonetic,part_of_speech_raw,part_of_speech_code,meaning_vi,is_subentry,example_en,example_vi,image_path,reviewed
1563,Military Dictionary,MARDI (mobile advanced robotic defence initiative),,,,sáng kiến phòng thủ cơ động bằng rôbôt cao cấp,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MarDiv; MarDiv (marine division),,,,"sư đoàn lính thuỷ đánh bộ, sư đoàn thuỷ quân lục chiến",FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MAREQ (military assistance requirement),,,,nhu cầu viện trợ quân sự,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MARFOR (Marine Corps forces),,,,các lực lượng (của binh chủng) thuỷ quân lục chiến,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,"MARFOREUR (Marine Corps Forces, Europe)",,,,các lực lượng thuỷ quân lục chiến ở châu Âu,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,"MARFORLANT (Marine Corps Forces, Atlantic)",,,,các lực lượng thuỷ quân lục chiến ở Đại Tây Dương,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,"MARFORPAC (Marine Corps Forces, Pacific)",,,,các lực lượng thuỷ quân lục chiến ở Thái Bình Dương,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MARINCEN (Maritime Intelligence Center),,,,trung tâm tình báo thuỷ quân lục chiến,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MARINT SUM (maritime intelligence summary),,,,(bản) báo cáo tổng hợp tình báo đường biển,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MARLO (Marine liaison officer),,,,sĩ quan thông tin liên lạc thuỷ quân lục chiến,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MAROP (marine operators),,,,bác sĩ phẫu thuật thuỷ quân lục chiến,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MARRS (modular armored repair and recovery system),,,,tổ hợp xe bọc thép sửa chữa và cứu kéo môđun hóa,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MARS (Manned Astronomical Research Station),,,,trạm nghiên cứu vũ trụ có người điều khiển,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MARS (Military Affiliate Radio System),,,,hệ thống vô tuyến điện quân sự hợp nhất,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MARS (military amphibious reconnaissance system),,,,hệ thống trinh sát đổ bộ (đường biển),FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MARS (mobile automatic reporting system),,,,hệ thống tự động báo cáo đặt trên xe,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MARS (modular airborne recording system),,,,tổ hợp thu ghi môđun hóa (đặt) trên máy bay,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MARS (multi-access retrieval system),,,,tổ hợp tìm tin đa truy cập,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MART (mobile Automatic Digital Network (AUTODIN) remote terminal),,,,trạm đầu cuối ở xa của mạng tự động kỹ thuật số di động,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MARTEL (missile anti-radar & television),,,,"tên lửa chống rada và (trạm) truyền hình, tên lửa MARTEL",FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MArty (medium artillery),,,,"pháo cỡ trung, pháo hạng trung",FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MARV (maneuverable anti-radar vehicle),,,,máy bay chống phát hiện của rada; tên lửa chống phát hiện của rada; xe chống phát hiện của rada,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MARV (maneuvering reentry vehicle),,,,khoang trở về khí quyển mang nhiều đầu đạn (hạt nhân) cơ động tiến công mục tiêu (theo lập trình),FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MAS (Military Agency for Standardization),,,,cục tiêu chuẩn hoá quân sự,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MASA (Military Automotive Supply Agency),,,,cục cung cấp xe cơ giới quân sự,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MASCAL (mass casualty),,,,"bị sát thương hàng loạt, bị thương vong lớn",FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MASF (mobile aeromedical staging facility),,,,phương tiện bảo đảm quân y hàng không triển khai di động,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MASH (manned anti-submarine helicopter),,,,máy bay trực thăng có người lái chống tàu ngầm,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MASH (mobile army surgical hospital),,,,bệnh viện ngoại khoa cơ động của lục quân,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MASINT (measurement and signature intelligence),,,,lĩnh vực tình báo về đo lường và chữ ký,FALSE,,,img_1563.jpg,FALSE
1563,Military Dictionary,MASSCAI (mass casualties),,,,"tổn thất hàng loạt, tổn thất do vũ khí giết người hàng loạt",FALSE,,,img_1563.jpg,FALSE
1564,Military Dictionary,MAST (military anti-shock trousers),,,,quần giảm chấn quân dụng,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MAST (military assistance to safety and traffic),,,,sự hỗ trợ quân sự đối với an toàn và giao thông,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MAST (mobile ashore support terminal),,,,trạm đầu cuối bảo đảm phục vụ cơ động trên bờ,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MAST (medium altitude supersonic target),,,,mục tiêu di động siêu âm ở độ cao trung bình,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MASTER (military aircraft satcoms terminal),,,,trạm thông tin liên lạc đầu cuối vệ tinh (đặt) trên máy bay quân sự,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MAT (manned antitank rocket),,,,tên lửa chống tăng có điều khiển,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,mat (materiel),,,,"vật liệu quân dụng, vật chất - khí tài, trang bị kỹ thuật (chiến đấu)",FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MATA (military assistance training advisor),,,,cố vấn huấn luyện quân sự,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MATC (Marine air traffic control),,,,sự kiểm soát không lưu của thuỷ quân lục chiến,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MATCALS (Marine air traffic control and landing system),,,,hệ thống kiểm soát không lưu và hạ cánh của thuỷ quân lục chiến,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MATCH (manned anti-submarine troop-carrying helicopter),,,,máy bay trực thăng có người lái chở quân chống ngầm,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MATCH (medium anti-submarine torpedo carrying helicopter),,,,máy bay trực thăng hạng trung mang ngư lôi chống ngầm,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MATP (military assistance training program),,,,chương trình viện trợ quân sự trong huấn luyện,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MATS (Military Air Transport Service),,,,dịch vụ vận tải bằng máy bay quân sự,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MATS (military aircraft target system),,,,hệ thống mục tiêu (máy) bay quân dụng,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MATS (model aircraft target system),,,,hệ thống mô hình máy bay mục tiêu,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MATTS (multiple airborne target trajectory system),,,,hệ thống mô phỏng mục tiêu trên không đa quỹ đạo,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MATZ (military air-traffic zone),,,,vùng không lưu quân sự,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MAU (marine amphibious unit),,,,đơn vị thủy quân lục chiến đổ bộ đường biển (cỡ tiểu đoàn),FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MAV (maintenance assist vehicle),,,,xe (hỗ trợ) bảo dưỡng,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MAVD (MLRS aim verification device),,,,khí tài thẩm định đường ngắm pháo phản lực bắn loạt,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MAW (Marine air wing),,,,phi đoàn không quân của thuỷ quân lục chiến; (hq) liên đoàn không quân của hải quân,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MAW (medium antitank assault weapon),,,,vũ khí chống tăng tầm trung,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MAW (missile approach warning system),,,,hệ thống cảnh báo tên lửa tiếp cận,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MAW (mountain & arctic warfare),,,,tác chiến vùng núi và vùng địa cực,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MAWTS (marine aviation weapon & tactics squadron),,,,cục vũ khí và chiến thuật không quân của lính thuỷ đánh bộ,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,max (maximum),,,,cực đại; tối đa,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MB (medium boat),,,,tàu thuyền hạng trung,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MB (megabyte),,,,mêga bai (đơn vị kỹ thuật số),FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MB (missile battalion),,,,tiểu đoàn tên lửa,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MB (missile bomber),,,,"máy bay ném bom có trang bị tên lửa, máy bay ném bom mang tên lửa",FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MB (Munitions Board),,,,"uỷ ban quân bị, uỷ ban trang bị",FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MBA (main battle area),,,,khu vực tác chiến chủ yếu,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MBA (minimum burst altitude),,,,độ cao tối thiểu của vụ nổ (hạt nhân),FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MBAR (multiple beam acquisition radar),,,,rada bắt bám mục tiêu nhiều tia,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MBBLs (thousands of barrels),,,,hàng ngàn thùng,FALSE,,,img_1564.jpg,FALSE
1564,Military Dictionary,MBC (Military Budget Commitee),,,,uỷ ban ngân sách quân sự,FALSE,,,img_1564.jpg,FALSE
1565,Military Dictionary,MBC (mortar ballistic computer),,,,máy tính phần tử bắn (súng) cối,FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,MBI (major budget issue),,,,vấn đề chính của ngân sách,FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,MBI (may be issued),,,,(trang bị vũ khí) có thể cấp phát,FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,MBL (main battle line),,,,tuyến phòng ngự chủ yếu; dải phòng ngự phía trước,FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,mbl (mobile),,,,"di động, cơ động",FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,MBL (motor lifeboat),,,,tàu cứu sinh có động cơ,FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,mbl catk force (mobile counterattack force),,,,lực lượng cơ động phản kích,FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,mbl def (mobile defense),,,,phòng ngự cơ động,FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,mbl def (mobility defense),,,,phòng ngự cơ động,FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,mblty (mobility),,,,khả năng cơ động,FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,MBRLS (multi-barrel rocket launching system),,,,"tổ hợp phóng rốcket nhiều nòng, giàn (phóng) rốcket, giàn pháo phản lực",FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,MBRV (maneuverable ballistic re-entry vehicle),,,,khoang chiến đấu (hạt nhân) trở về khí quyển (của) tên lửa đạn đạo cơ động tiến công mục tiêu (theo lập trình),FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,Mbs (megabits per second),,,,mêga bít (đơn vị thông tin máy tính),FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,MBT (main battle tank),,,,xe tăng chiến đấu chủ lực (có trong trang bị của lực lượng tăng thiết giáp),FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,MC (Marine Corps),,,,"binh chủng lính thuỷ đánh bộ, binh chủng thuỷ quân lục chiến",FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,MC (Medical Corps),,,,ngành quân y,FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,mc (megacycle),,,,mêga xích,FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,MC (message center),,,,trung tâm thu phát điện báo,FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,MC (military community),,,,cộng đồng quân sự,FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,MC (missile control),,,,sự điều khiển tên lửa; (hệ thống) điều khiển tên lửa,FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,MC (missile crew),,,,pháo thủ (tên lửa),FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,MC (mission-capable),,,,có khả năng hoàn thành nhiệm vụ,FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,MC (movement control),,,,sự điều chỉnh cơ động (của phương tiện vận tải),FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,MCA (maximum calling area),,,,khu vực gọi (hoả lực chi viện) tối đa,FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,MCA (military civic action),,,,hoạt động dân sự của quân sự,FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,MCA (mission concept approval),,,,phê chuẩn ý định nhiệm vụ,FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,MCA (movement control agency),,,,cơ quan điều hành vận chuyển,FALSE,,,img_1565.jpg,FALSE
1565,Military Dictionary,MCAP (maximum calling area precedence),,,,quyền ưu tiên khu vực gọi tối đa,FALSE,,,img_1565.jpg,FALSE
