source_page,dictionary_name,word,phonetic,part_of_speech_raw,part_of_speech_code,meaning_vi,is_subentry,example_en,example_vi,image_path,reviewed
1473,Military Dictionary,EMSEC (emanations security),,,,an ninh truyền phát,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,EMT (emergency medical technician),,,,kỹ thuật viên cấp cứu quân y,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,EMT (emergency medical treatment),,,,cấp cứu quân y,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,EMV (electromagnetic vulnerability),,,,khả năng dễ bị tổn thương điện tử; tính dễ bị sát thương điện tử,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,En; en (enemy),,,,"quân địch, đối phương, kẻ thù, kẻ địch; địch thủ; tàu địch; của địch, thù địch",FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,En ac (enemy activity),,,,hoạt động của quân địch,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,en psn (enemy position),,,,vị trí của quân địch,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,En Sgt (lance sergeant),,,,hạ sĩ,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,ENCA (European Naval Communications Agency),,,,cục thông tin liên lạc hải quân ở châu Âu (của Liên quân NATO),FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,encl (enclosed),,,,bị bao vây; đóng; được kèm theo (tài liệu),FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,ENDEX (exercise termination),,,,sự kết thúc diễn tập,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,ENEA (European Nuclear Energy Agency),,,,cơ quan năng lượng nguyên tử châu Âu,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,eng (engine),,,,động cơ; xe; cơ cấu; pháo; thiết bị; dụng cụ,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,Eng Bn (engineer battalion),,,,tiểu đoàn công binh; tiểu đoàn kỹ thuật,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,Eng C (engineers corps),,,,binh chủng công binh; ngành công binh,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,Eng Cmdr (engineer-commander),,,,người chỉ huy đơn vị công binh; người chỉ huy công binh; tư lệnh (trưởng) binh chủng công binh,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,eng sqd (engineer squad),,,,tiểu đội công binh,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,Eng-Capt (engineer-captain),,,,kỹ sư - thuyền trưởng,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,Eng-Lt-Cmdr (engineer lieutenant commander),,,,kỹ sư - trung uý - chỉ huy,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,engmt (engagement),,,,cuộc giao chiến; cuộc chiến đấu; trận đánh; sự dụng độ; chạm súng,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,ENGR; engr (engineer),,,,kỹ sư; công binh,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,ENGR equip (engineer equipment),,,,thiết bị công binh; khí tài công binh,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,ENGR BN; Engr Bn (engineer battalion),,,,tiểu đoàn công binh; tiểu đoàn kỹ thuật,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,ENGR CBT BDE (engineer combat brigade),,,,lữ đoàn công binh chiến đấu,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,Engr Cbt Bn (engineer combat battalion),,,,tiểu đoàn công binh chiến đấu,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,Engr Cbt Co (engineer combat company),,,,đại đội công binh chiến đấu,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,Engr Cbt Gr (engineer combat group),,,,nhóm công binh chiến đấu,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,ENGR LT equip co (engineer light equipment company),,,,đại đội thiết bị công trình hạng nhẹ,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,ENK (endo-atmospheric non-nuclear kill),,,,sự tiêu diệt phi hạt nhân trong khí quyển (phòng thủ vũ trụ),FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,ENL (enlisted),,,,"binh sĩ; lính mới, tân binh, quân nhân mới tuyển; quân nhân tái ngũ",FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,enlmt (enlistment),,,,sự tái ngũ; thời hạn phục vụ tại ngũ (theo hợp đồng),FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,ens (ensign),,,,(hq) cờ hiệu; thiếu uý (hải quân),FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,ENSCE (enemy situation correlation element),,,,yếu tố so sánh tương quan tình hình địch,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,ENWGS (Enhanced Naval Warfare Gaming System),,,,hệ thống diễn tập tác chiến hải quân cải tiến,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,EO (electro-optical),,,,điện tử - quang học,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,EO (end office),,,,phòng kết luận,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,EO (enemy occupied),,,,"bị quân địch chiếm giữ, bị tạm chiếm",FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,EO (equal opportunity),,,,cơ hội bình đẳng,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,EO (executive order),,,,mệnh lệnh thi hành,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,EO (eyes only),,,,chỉ (được) xem; miễn sao chép (tài liệu mật),FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,EOAR (European Office of Aerospace Research),,,,cơ quan nghiên cứu hàng không vũ trụ châu Âu,FALSE,,,img_1473.jpg,FALSE
1473,Military Dictionary,EOB (electronic order of battle),,,,"thời gian biểu chiến đấu điện tử; đội hình chiến đấu điện tử, thế trận điện tử",FALSE,,,img_1473.jpg,FALSE
1474,Military Dictionary,EOB (end of bombardment),,,,ngừng ném bom; ngừng oanh kích,FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EOB (enemy order of battle),,,,"đội hình chiến đấu của địch, thế trận của địch; sự bố trí và sử dụng lực lượng của địch",FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EOC (early operational capability),,,,khả năng tác chiến ban đầu,FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EOC (emergency operations center),,,,trung tâm chỉ huy tác chiến khẩn cấp,FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EOCCM (electro-optical counter-countermeasures),,,,phương tiện chống đối phó điện tử - quang học,FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EOCM (electro-optical countermeasures),,,,"biện pháp chống phương tiện điều khiển bằng điện tử - quang học, các biện pháp chống tác chiến điện tử - quang học; phương tiện chống tác chiến điện tử quang học",FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EOD (entry on duty),,,,(ngày) nhận nhiệm vụ,FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EOD (explosive ordnance disposal),,,,"sự phân cấp đạn dược; tháo đạn, huỷ đạn; biện pháp sử dụng đạn dược",FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EOF (Earth Orbital Flight),,,,chuyến bay trên quỹ đạo trái đất,FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EOFC (electro-optical fire control),,,,(thiết bị) chỉ huy hoả lực điện - quang,FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EOI (electro-optic(al) imagery),,,,hình ảnh điện tử - quang học,FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EO-IR (electro-optical-infrared),,,,thuộc về điện tử - quang học - hồng ngoại,FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EOL (end of link),,,,kết thúc liên kết,FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EOM (emergency operational message),,,,báo cáo tác chiến khẩn cấp,FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EOM (end of message),,,,kết thúc báo cáo; kết thúc tin điện (vô tuyến),FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EOP (emergency observation post),,,,trạm quan sát dự phòng; đài quan sát dự phòng,FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EOP (emergency operating procedures),,,,phương pháp tác chiến trong tình huống khẩn cấp; thứ tự tổ chức và thực hành chiến đấu trong tình huống khẩn cấp,FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EOR (Explosive Ordnance Reconnaissance),,,,"sự quan sát điểm nổ, sự quan sát đạn nổ",FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EOS (eligible for overseas service),,,,còn có thể phục vụ ở khu vực nước ngoài,FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,E.O.T. (enemy occupied territory),,,,"lãnh thổ bị quân địch chiếm đóng, vùng địch tạm chiếm, vùng tạm chiếm",FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EOTS (Electro-Optical Tracking System),,,,hệ thống quang điện theo dõi mục tiêu di động,FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EOTS (electronic optical tracking system),,,,hệ thống quang điện theo dõi mục tiêu di động,FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EOW (engineering orderwire),,,,mạch vòng công tác kỹ thuật công trình,FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EP (electronic protection),,,,sự bảo vệ điện tử,FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EP (emergency procedures),,,,thứ tự hành động (trong tình huống) khẩn cấp,FALSE,,,img_1474.jpg,FALSE
1474,Military Dictionary,EP (enemy position),,,,vị trí của quân địch,FALSE,,,img_1474.jpg,FALSE
